-- Insert DoctorSchedules Data
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('415a74d5-c5da-4a1e-bf53-1504977541bd', '2025-09-13', 'b1f5a110-0001-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('11645069-0ba5-41da-9115-4ab98b965907', '13:00:00', '13:30:00', '76a67e56-4793-4bea-b6a4-d7975fa419bb', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('d75777aa-cc18-43e8-92bd-e0e2c1ee2bf6', '13:30:00', '14:00:00', '76a67e56-4793-4bea-b6a4-d7975fa419bb', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('1571d063-3997-48fa-a967-eb3781b76c24', '14:00:00', '14:30:00', '76a67e56-4793-4bea-b6a4-d7975fa419bb', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('afbc0a77-69ed-409c-985a-c81f78a4a4b2', '14:30:00', '15:00:00', '76a67e56-4793-4bea-b6a4-d7975fa419bb', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('d94a883a-53a4-421d-bc49-5513a7cf5cfb', '15:00:00', '15:30:00', '76a67e56-4793-4bea-b6a4-d7975fa419bb', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('b29c457f-06e7-4f12-826d-fa0a1b8cf3d7', '15:30:00', '16:00:00', '76a67e56-4793-4bea-b6a4-d7975fa419bb', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('d11691a1-99c4-4aa6-a743-2066f941c791', '16:00:00', '16:30:00', '76a67e56-4793-4bea-b6a4-d7975fa419bb', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('e6346392-6922-49b1-8d7f-19f30d822514', '16:30:00', '17:00:00', '76a67e56-4793-4bea-b6a4-d7975fa419bb', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('09258536-2a5d-4a7f-a7d1-b6b03b1bba6a', '09:00:00', '09:30:00', '4c64ee54-f3b8-4557-ae32-e26f94d9b83b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('392fe507-5b4f-4a67-9686-611f92f57d6c', '09:30:00', '10:00:00', '4c64ee54-f3b8-4557-ae32-e26f94d9b83b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('eb27f0dd-d0fa-47a2-9c62-025bb90eb6a7', '10:00:00', '10:30:00', '4c64ee54-f3b8-4557-ae32-e26f94d9b83b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('9ea125ae-e4ed-4849-8532-4a0cfe03e1d1', '10:30:00', '11:00:00', '4c64ee54-f3b8-4557-ae32-e26f94d9b83b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('d31cc8b9-a03e-40d2-8534-e97873ef2ff1', '11:00:00', '11:30:00', '4c64ee54-f3b8-4557-ae32-e26f94d9b83b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('0550dcaa-41a5-4ef2-a182-d2d641b9f9fa', '11:30:00', '12:00:00', '4c64ee54-f3b8-4557-ae32-e26f94d9b83b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('79c2c26b-967b-47e8-8b6c-23cfff41c131', '12:00:00', '12:30:00', '4c64ee54-f3b8-4557-ae32-e26f94d9b83b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('9e0bc5eb-311b-45b8-a181-7922d919dc2b', '12:30:00', '13:00:00', '4c64ee54-f3b8-4557-ae32-e26f94d9b83b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('2cabe809-e238-4d9c-8aed-fea072acffe8', '13:00:00', '13:30:00', '4c64ee54-f3b8-4557-ae32-e26f94d9b83b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('22223830-4fe1-43b8-acd4-a77c5e154fcd', '13:30:00', '14:00:00', '4c64ee54-f3b8-4557-ae32-e26f94d9b83b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('d028269e-3d55-49bf-af3b-78d3b3e4d65c', '14:00:00', '14:30:00', '4c64ee54-f3b8-4557-ae32-e26f94d9b83b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('2f61b4b1-b297-4c82-b155-853b4c8aa2f8', '14:30:00', '15:00:00', '4c64ee54-f3b8-4557-ae32-e26f94d9b83b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('c32c19ec-be44-4f15-adc8-8f8ff043c6bf', '15:00:00', '15:30:00', '4c64ee54-f3b8-4557-ae32-e26f94d9b83b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('6f9cce5d-b014-472c-854e-d758862484f5', '15:30:00', '16:00:00', '4c64ee54-f3b8-4557-ae32-e26f94d9b83b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('b3ea45f8-df47-4ee1-ac26-8753248b731e', '16:00:00', '16:30:00', '4c64ee54-f3b8-4557-ae32-e26f94d9b83b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('e68d6d2e-93b1-4df7-ad4b-296be7e68403', '16:30:00', '17:00:00', '4c64ee54-f3b8-4557-ae32-e26f94d9b83b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('a6b8b72b-f2b0-4f45-8367-116b1c54eb42', '09:00:00', '09:30:00', 'ea2834b7-88a0-41a3-b6dd-f4ec0eb46858', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('d4617f17-e13c-4e2b-a847-d882063b2670', '09:30:00', '10:00:00', 'ea2834b7-88a0-41a3-b6dd-f4ec0eb46858', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('891d4bc0-aba1-425a-a87e-e01cb7d4efdc', '10:00:00', '10:30:00', 'ea2834b7-88a0-41a3-b6dd-f4ec0eb46858', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('6070e9a6-93c9-4804-a02a-23130ff2cd4d', '10:30:00', '11:00:00', 'ea2834b7-88a0-41a3-b6dd-f4ec0eb46858', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('0543013f-520c-4281-8cc4-07ea891ed3d2', '11:00:00', '11:30:00', 'ea2834b7-88a0-41a3-b6dd-f4ec0eb46858', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('55d2ac8c-c4fe-499a-a352-d6310e8c992a', '11:30:00', '12:00:00', 'ea2834b7-88a0-41a3-b6dd-f4ec0eb46858', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('7f5a3521-e899-4109-957c-c71607711b8d', '12:00:00', '12:30:00', 'ea2834b7-88a0-41a3-b6dd-f4ec0eb46858', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('1d363332-6005-4ecf-a7eb-3a6f9b23c4e1', '12:30:00', '13:00:00', 'ea2834b7-88a0-41a3-b6dd-f4ec0eb46858', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('62cc3931-3d8a-4ba7-a824-94b10f20c3d9', '13:00:00', '13:30:00', 'ea2834b7-88a0-41a3-b6dd-f4ec0eb46858', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('83c849bc-95cd-451e-acec-2a412ee30487', '13:30:00', '14:00:00', 'ea2834b7-88a0-41a3-b6dd-f4ec0eb46858', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('e9125466-5176-42fe-9237-d3b8f071ba66', '14:00:00', '14:30:00', 'ea2834b7-88a0-41a3-b6dd-f4ec0eb46858', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('b8dcdac6-0772-4872-b95b-6e05553bf1d6', '14:30:00', '15:00:00', 'ea2834b7-88a0-41a3-b6dd-f4ec0eb46858', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('37adb2a0-b3ec-485f-8a06-86957025d230', '15:00:00', '15:30:00', 'ea2834b7-88a0-41a3-b6dd-f4ec0eb46858', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('d230865d-5019-44b0-bf4c-30302f39f777', '15:30:00', '16:00:00', 'ea2834b7-88a0-41a3-b6dd-f4ec0eb46858', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('39de6e13-da77-4734-b3bd-518b96d32e83', '16:00:00', '16:30:00', 'ea2834b7-88a0-41a3-b6dd-f4ec0eb46858', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('fb2a73b8-a376-4e76-bc9a-de887e3340c7', '16:30:00', '17:00:00', 'ea2834b7-88a0-41a3-b6dd-f4ec0eb46858', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('c0491339-499b-40cd-a05b-02ea366f8f51', '09:00:00', '09:30:00', '263941bf-6dcc-4a5c-a549-1964d734ba2c', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('f6af27bc-75aa-41b2-a31a-9e6b71a75c48', '09:30:00', '10:00:00', '263941bf-6dcc-4a5c-a549-1964d734ba2c', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('102aca4e-be06-47f8-bff1-ce2dd8d3e745', '10:00:00', '10:30:00', '263941bf-6dcc-4a5c-a549-1964d734ba2c', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('756bca68-8d0c-4ef1-8028-2ea144dc3b89', '10:30:00', '11:00:00', '263941bf-6dcc-4a5c-a549-1964d734ba2c', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('64ee480e-bf98-456a-bbe1-58a3c57a3057', '11:00:00', '11:30:00', '263941bf-6dcc-4a5c-a549-1964d734ba2c', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('85b0742e-d8db-4b07-9e28-51dff57cc18f', '11:30:00', '12:00:00', '263941bf-6dcc-4a5c-a549-1964d734ba2c', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('d54ae014-5d4f-463b-9397-95b0373a38d7', '12:00:00', '12:30:00', '263941bf-6dcc-4a5c-a549-1964d734ba2c', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('55c071bf-2cab-4816-8732-2c3e259e20c5', '12:30:00', '13:00:00', '263941bf-6dcc-4a5c-a549-1964d734ba2c', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('c4ccdcee-e350-4637-b013-643fd06c4683', '13:00:00', '13:30:00', '263941bf-6dcc-4a5c-a549-1964d734ba2c', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('26187cf7-f24e-46e9-afca-3ddc4d3677ba', '13:30:00', '14:00:00', '263941bf-6dcc-4a5c-a549-1964d734ba2c', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('0ed2c5a0-b0fb-4efe-a04c-9e451e57998b', '14:00:00', '14:30:00', '263941bf-6dcc-4a5c-a549-1964d734ba2c', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('8eb3bd57-934a-45fa-b027-880a17c73ef4', '14:30:00', '15:00:00', '263941bf-6dcc-4a5c-a549-1964d734ba2c', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('66a867fb-633b-4401-a275-ac4f4f6a66b3', '15:00:00', '15:30:00', '263941bf-6dcc-4a5c-a549-1964d734ba2c', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('c2b82240-c2f8-43cd-8ae6-3a0a9267f578', '15:30:00', '16:00:00', '263941bf-6dcc-4a5c-a549-1964d734ba2c', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('995827ac-4e76-40bf-8fef-4859a6c1c9bb', '16:00:00', '16:30:00', '263941bf-6dcc-4a5c-a549-1964d734ba2c', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('dcf0579d-4f1d-4ffe-9cf8-f7b2a9b41e5a', '16:30:00', '17:00:00', '263941bf-6dcc-4a5c-a549-1964d734ba2c', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('d7fab96d-28ec-4df0-868d-4ec8e014f1a0', '09:00:00', '09:30:00', '52734968-bd38-4bd4-80f9-6f4de3055e3e', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('08487e79-8bc3-40a5-ab17-3909a62c6739', '09:30:00', '10:00:00', '52734968-bd38-4bd4-80f9-6f4de3055e3e', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('5db9ca46-253d-4c59-a8b0-7e9c2c1fc533', '10:00:00', '10:30:00', '52734968-bd38-4bd4-80f9-6f4de3055e3e', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('d8fd13ab-2240-4f87-9e51-f4ef623ce693', '10:30:00', '11:00:00', '52734968-bd38-4bd4-80f9-6f4de3055e3e', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('86ff6022-8f7c-4df0-b36f-7e34b6d49844', '11:00:00', '11:30:00', '52734968-bd38-4bd4-80f9-6f4de3055e3e', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('31275066-0ad8-422b-8e72-d6bc9e51bfbb', '11:30:00', '12:00:00', '52734968-bd38-4bd4-80f9-6f4de3055e3e', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('d0d8452a-1418-4ed5-a1af-2f9c9a34b0e0', '12:00:00', '12:30:00', '52734968-bd38-4bd4-80f9-6f4de3055e3e', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('3179584b-e1d0-4c93-909d-68e02cc635f8', '12:30:00', '13:00:00', '52734968-bd38-4bd4-80f9-6f4de3055e3e', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('d8f81bfa-5648-4108-b27b-ae9d02f0db55', '13:00:00', '13:30:00', '52734968-bd38-4bd4-80f9-6f4de3055e3e', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('ae411724-712f-49fc-96c9-5fab3fc5c1c2', '13:30:00', '14:00:00', '52734968-bd38-4bd4-80f9-6f4de3055e3e', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('ab9fa445-57e9-4cf3-bd0b-d538b8ac0b65', '14:00:00', '14:30:00', '52734968-bd38-4bd4-80f9-6f4de3055e3e', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('e285f898-26f2-4df6-9a49-39b178a37d51', '14:30:00', '15:00:00', '52734968-bd38-4bd4-80f9-6f4de3055e3e', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('7709e44f-21af-4cc7-bd43-9d9d3a4d8d97', '15:00:00', '15:30:00', '52734968-bd38-4bd4-80f9-6f4de3055e3e', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('9947b8f8-5cfc-4bce-823e-e1e094ca9d90', '15:30:00', '16:00:00', '52734968-bd38-4bd4-80f9-6f4de3055e3e', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('c495bf63-d640-4b76-aebd-70e32720dcbf', '16:00:00', '16:30:00', '52734968-bd38-4bd4-80f9-6f4de3055e3e', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('5440daf0-d8ab-4de9-a1c6-60fed5e1615a', '16:30:00', '17:00:00', '52734968-bd38-4bd4-80f9-6f4de3055e3e', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('88398f2c-75ea-4d7e-8a45-895fea91524e', '09:00:00', '09:30:00', 'caff0235-d85a-48ff-9f81-6bb3ec199769', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('a81886b0-460c-4873-9fc8-1ddcffeaeb7a', '09:30:00', '10:00:00', 'caff0235-d85a-48ff-9f81-6bb3ec199769', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('e490ca00-39ce-4945-a538-c26cf68365c6', '10:00:00', '10:30:00', 'caff0235-d85a-48ff-9f81-6bb3ec199769', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('3bbbb7d7-8276-4f78-8e47-31dc20e65f19', '10:30:00', '11:00:00', 'caff0235-d85a-48ff-9f81-6bb3ec199769', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('3ef3b322-ef10-422c-9137-ba9d8a5f0f31', '11:00:00', '11:30:00', 'caff0235-d85a-48ff-9f81-6bb3ec199769', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('2069e19c-c149-48cb-a137-b952369a17f1', '11:30:00', '12:00:00', 'caff0235-d85a-48ff-9f81-6bb3ec199769', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('9edfc35b-d529-4611-a328-80dfb06b009a', '12:00:00', '12:30:00', 'caff0235-d85a-48ff-9f81-6bb3ec199769', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('33dafe14-d891-4966-8278-f8c9dce7fe88', '12:30:00', '13:00:00', 'caff0235-d85a-48ff-9f81-6bb3ec199769', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('95d62195-672a-4d26-bc50-49ce18d23ad0', '13:00:00', '13:30:00', 'caff0235-d85a-48ff-9f81-6bb3ec199769', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('2c6aa41a-e2ce-430c-a316-a89291bb82c9', '13:30:00', '14:00:00', 'caff0235-d85a-48ff-9f81-6bb3ec199769', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('e320d96e-f2f1-452a-8fda-7f21383da277', '14:00:00', '14:30:00', 'caff0235-d85a-48ff-9f81-6bb3ec199769', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('3cbe10cf-af65-4ccd-a60f-1af616ef217c', '14:30:00', '15:00:00', 'caff0235-d85a-48ff-9f81-6bb3ec199769', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('e2477334-713d-42fc-a50d-893f2c8447b2', '15:00:00', '15:30:00', 'caff0235-d85a-48ff-9f81-6bb3ec199769', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('2bde7d4a-6b9d-4032-b6b3-944069942d87', '15:30:00', '16:00:00', 'caff0235-d85a-48ff-9f81-6bb3ec199769', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('ad8c4a98-3994-483a-a24e-ec2567109c9f', '16:00:00', '16:30:00', 'caff0235-d85a-48ff-9f81-6bb3ec199769', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('3dc86524-9248-49a9-b0b8-dd2702ec24a4', '16:30:00', '17:00:00', 'caff0235-d85a-48ff-9f81-6bb3ec199769', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('96ddaf40-cd7b-4b46-a5fe-fd3082732144', '09:00:00', '09:30:00', '91c3d764-5156-4761-b8c6-95c11032b9d8', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('e5b2aa30-2b33-4170-aeb7-7fc37737648d', '09:30:00', '10:00:00', '91c3d764-5156-4761-b8c6-95c11032b9d8', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('462d1ff0-9d99-44bb-ad14-5b30e5cc61ea', '10:00:00', '10:30:00', '91c3d764-5156-4761-b8c6-95c11032b9d8', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('370fdf4a-7c39-4fa1-aaab-bc2dcdb3678c', '10:30:00', '11:00:00', '91c3d764-5156-4761-b8c6-95c11032b9d8', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('b4c04b86-4938-4b20-a7ef-43b3beadad27', '11:00:00', '11:30:00', '91c3d764-5156-4761-b8c6-95c11032b9d8', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('c32cc7b8-5c98-4570-a25c-c2d383fd037e', '11:30:00', '12:00:00', '91c3d764-5156-4761-b8c6-95c11032b9d8', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('0d8a2cd4-43fe-499d-8498-17f8273ddb24', '12:00:00', '12:30:00', '91c3d764-5156-4761-b8c6-95c11032b9d8', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('712fcb31-03dc-45ef-a0bb-90333241395c', '12:30:00', '13:00:00', '91c3d764-5156-4761-b8c6-95c11032b9d8', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('c2626769-900a-4ba3-a785-efb426468a17', '13:00:00', '13:30:00', '91c3d764-5156-4761-b8c6-95c11032b9d8', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('2518b08e-e4d1-430d-9055-167fbedf8267', '13:30:00', '14:00:00', '91c3d764-5156-4761-b8c6-95c11032b9d8', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('c0985228-475a-454d-b99b-89dd37af43cb', '14:00:00', '14:30:00', '91c3d764-5156-4761-b8c6-95c11032b9d8', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('093032b2-2817-45b4-af41-1b8ee7766bee', '14:30:00', '15:00:00', '91c3d764-5156-4761-b8c6-95c11032b9d8', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('cb28a342-7917-4079-b96b-60a0532ac086', '15:00:00', '15:30:00', '91c3d764-5156-4761-b8c6-95c11032b9d8', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('37547d96-8d33-4898-b0d0-c445f38900b7', '15:30:00', '16:00:00', '91c3d764-5156-4761-b8c6-95c11032b9d8', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('f9489d3d-c900-4eef-b850-fad7585d6df1', '16:00:00', '16:30:00', '91c3d764-5156-4761-b8c6-95c11032b9d8', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('48363181-82f2-4584-91c3-cedca88eef70', '16:30:00', '17:00:00', '91c3d764-5156-4761-b8c6-95c11032b9d8', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('c733e289-35f3-4053-86b3-e61ca0dbe8c4', '09:00:00', '09:30:00', 'ae42a906-f197-4452-880d-500aab8fd05d', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('999871bd-add1-45a0-b6b6-fe4f7ba378e2', '09:30:00', '10:00:00', 'ae42a906-f197-4452-880d-500aab8fd05d', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('58a06f74-efc1-4e04-a6b7-fcbb80c1ee9a', '10:00:00', '10:30:00', 'ae42a906-f197-4452-880d-500aab8fd05d', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('a4e5fd40-fbf0-4001-8a6e-3911f56ff6d8', '10:30:00', '11:00:00', 'ae42a906-f197-4452-880d-500aab8fd05d', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('b2a990c1-1173-4629-b2b6-5202628bde13', '11:00:00', '11:30:00', 'ae42a906-f197-4452-880d-500aab8fd05d', TRUE);
